692,1,81
693,1,81
694,7,537
695,1,81
696,0,5
697,1,81
698,0,7
699,4,309
700,0,5
701,0,14
702,0,5
703,9,689
704,5,393
705,0,5
706,0,5
707,1,81
708,1,81
709,0,-32
710,9,689
711,1,87
712,5,385
713,1,81
714,1,81
715,0,5
716,1,81
717,0,5
718,0,1
719,7,547
720,0,5
721,0,10
722,8,620
723,0,5
724,0,22
725,4,312
726,5,385
727,0,5
728,0,-24
729,6,461
730,2,155
731,2,157
732,2,175
733,11,852
734,13,993
735,0,5
736,2,157
737,2,157
738,0,-59
739,0,5
740,0,-58
741,1,81
742,3,233
743,4,309
744,3,233
745,1,81
746,2,147
747,0,-29
748,0,5
749,10,765
750,3,233
751,1,84
752,2,157
753,1,81
754,1,81
755,2,157
756,5,385
757,8,613
758,0,9
759,0,5
760,2,157
761,7,537
762,0,-58
763,4,324
764,1,81
765,0,5
766,5,395
767,5,385
768,1,81
769,2,157
770,1,81
771,3,233
772,2,157
773,6,461
774,0,13
775,3,245
776,5,385
777,3,233
778,0,-56
779,4,309
780,11,841
781,5,385
782,1,92
783,6,460
784,3,210
785,10,765
786,6,449
787,0,-57
788,2,157
789,1,85
790,5,385
791,0,-55
792,10,765
793,0,5
794,4,309
795,5,385
796,7,537
797,1,81
798,2,157
799,9,705
800,2,169
801,2,157
802,7,537
803,8,613
804,1,81
805,12,917
806,4,309
807,2,157
808,3,233
809,2,157
810,0,21
811,2,173
812,0,-49
813,0,-52
814,0,0
815,5,385
816,0,-8
817,8,613
818,2,157
819,3,233
820,17,1297
821,2,157
822,15,1145
823,1,81
824,4,309
825,8,613
826,4,309
827,3,233
828,1,81
829,0,-18
830,3,233
831,4,309
832,3,227
833,3,233
834,2,157
835,3,233
836,3,233
837,6,461
838,3,233
839,0,-49
840,10,765
841,6,461
842,0,5
843,0,-29
844,4,309
845,0,5
846,3,221
847,8,613
848,2,157
849,2,157
850,4,309
851,6,461
852,3,233
853,4,309
854,0,5
855,8,613
856,7,537
857,4,309
858,0,10
859,0,5
860,2,157
861,3,233
862,11,841
863,4,309
864,1,81
865,3,233
866,2,157
867,10,765
868,2,157
869,2,157
870,2,157
871,2,157
872,4,309
873,3,233
874,1,81
875,0,5
876,3,233
877,5,385
878,3,233
879,0,5
880,3,233
881,2,157
882,2,157
883,1,81
884,8,613
885,2,157
886,4,309
887,2,157
888,8,610
889,2,155
890,9,689
891,4,309
892,0,-58
893,6,461
894,19,1449
895,3,233
896,3,233
897,1,81
898,5,385
899,0,8
900,1,81
901,11,841
902,1,81
903,6,461
904,5,385
905,2,157
906,10,765
907,7,537
908,1,81
909,0,4
910,2,136
911,6,461
912,0,5
913,11,841
914,3,233
915,2,157
916,2,157
917,3,233
918,6,461
919,1,81
920,1,81
921,0,5
922,3,233
923,7,537
924,5,385
925,2,157
926,0,5
927,9,689
928,4,309
929,2,157
930,21,1601
931,11,841
932,8,613
933,12,917
934,8,613
935,4,309
936,11,841
937,1,81
938,2,157
939,11,841
940,31,2361
941,5,385
942,1,81
943,4,309
944,9,689
945,3,233
946,10,765
947,4,309
948,5,385
949,1,81
950,3,252
951,4,309
952,16,1221
953,2,157
954,6,461
955,9,689
956,8,613
957,2,157
958,10,765
